index,video_id,title,channel,date,url
3452,"K-50unyv7po","China CAUGHT STEALING F-22 &amp; F-35 From US Air Force","Valuetainment","","https://www.youtube.com/watch?v=K-50unyv7po"
3453,"HCS4Xl-WRTw","CHINA SHOCKED! Thousands of US Military Vehicle &amp; Equipment Arrive in Philippines after China Threat","Valuetainment","","https://www.youtube.com/watch?v=HCS4Xl-WRTw"
3454,"M4__IBd_sGE","How can China be socialist if it has a stock market? Understanding the Chinese economy","Minority Mindset","","https://www.youtube.com/watch?v=M4__IBd_sGE"
3455,"bEfjdntFK54","Deadly Silence in China – Cities Are EMPTY, Real Population only 300M","Valuetainment","","https://www.youtube.com/watch?v=bEfjdntFK54"
3456,"inzdi_hbZPY","&quot;8647&quot; - Trump SLAMS Comey For Assassination Threat","Farzad","","https://www.youtube.com/watch?v=inzdi_hbZPY"
3457,"uop1tN0uG8k","BREAKING NEWS: Trump &amp; South African President Have Tough Meeting Due To &#39;White Genocide&#39; Claims","Valuetainment","","https://www.youtube.com/watch?v=uop1tN0uG8k"
3458,"e34RNgLdzCY","BREAKING NEWS: Trump, South Africa President Have Shocking Argument About White Farmer Death Claims","China Observer","","https://www.youtube.com/watch?v=e34RNgLdzCY"
3459,"NTvKhMmiqqo","Woody Harrelson | Club Random with Bill Maher","Valuetainment","","https://www.youtube.com/watch?v=NTvKhMmiqqo"
3460,"urIrKBouq18","“Wipe Them Out” - Trump’s War With Mexican Cartel","ITM TRADING, INC.","","https://www.youtube.com/watch?v=urIrKBouq18"
3461,"vFy2_XoVdP0","Trump just dropped a n***","Fox News","","https://www.youtube.com/watch?v=vFy2_XoVdP0"
3462,"fLklswdICoo","Country Garden Warns ‘Sell Everything’! China’s Top 50 Real Estate Firms Lose 40 Billion USD in 2024","13WMAZ","","https://www.youtube.com/watch?v=fLklswdICoo"
3463,"NF3vDD08BKI","Trump Mocks China Copying F-22 Design but Says Engines Can’t Be Copied; China’s Army a Paper Tiger","The China Show","","https://www.youtube.com/watch?v=NF3vDD08BKI"
3464,"_UBBWgn3FII","Japan Preparing for War - China &amp; North Korea Ready To Attack","Business Basics","","https://www.youtube.com/watch?v=_UBBWgn3FII"
3465,"_C-iaFjYT-c","Why You Have NO MOTIVATION Left After Spiritual Awakening – Carl Jung Explains","China Fact Chasers","","https://www.youtube.com/watch?v=_C-iaFjYT-c"
3466,"l_I8UcO0uu8","Prof. Jeffrey Sachs  :  US Christian Zionists Attack Free Speech.","Dr. Phil Primetime","","https://www.youtube.com/watch?v=l_I8UcO0uu8"
3467,"9Q634rbsypE","Always: Soft, Beautiful &amp; Relaxing Piano Music by Peder B. Helland with Nature Photos","American Thought Leaders - The Epoch Times","","https://www.youtube.com/watch?v=9Q634rbsypE"
3468,"0nJAtNKcqW4","Deep Meditation Music • &#39;Northern Lights&#39; (3 Hours)","Valuetainment","","https://www.youtube.com/watch?v=0nJAtNKcqW4"
3469,"T8yEdNx4dB0","Quiet Night: Deep Sleep Music with Black Screen - Fall Asleep with Ambient Music","Diario AS","","https://www.youtube.com/watch?v=T8yEdNx4dB0"
3470,"KpMGbjvBXSE","Alan Watts - We As Organism","Fatmir Sufa","","https://www.youtube.com/watch?v=KpMGbjvBXSE"
3471,"_F_-fTJvEw0","Letting Go - Alan Watts","Ryan Chapman","","https://www.youtube.com/watch?v=_F_-fTJvEw0"
3472,"n9GRv9CbeYk","A Complete Guide To Becoming Unbeatable (stoicism &amp; miyamoto musashi)","American Thought Leaders - The Epoch Times","","https://www.youtube.com/watch?v=n9GRv9CbeYk"
3473,"WBJg3hjRAZg","Why Are Identity Politics So Intense in the U.S.?","Depressed Ginger","","https://www.youtube.com/watch?v=WBJg3hjRAZg"
3474,"lrBRV3WK2x4","SOCIALISM: An In-Depth Explanation","Ryan Chapman","","https://www.youtube.com/watch?v=lrBRV3WK2x4"
3475,"_UBBWgn3FII","Japan Preparing for War - China &amp; North Korea Ready To Attack","Ryan Chapman","","https://www.youtube.com/watch?v=_UBBWgn3FII"
3476,"ejchBRc5Xas","Shelby And Jackson&#39;s Wedding  | Steel Magnolias (Julia Roberts, Sally Field, Dolly Parton)","Ryan Chapman","","https://www.youtube.com/watch?v=ejchBRc5Xas"
3477,"mIMnoxjssUM","Shelby Shocks Ladies With New Haircut And Kidney News | Steel Magnolias (Julia Roberts, Sally Field)","Ryan Chapman","","https://www.youtube.com/watch?v=mIMnoxjssUM"
3478,"4JEG1OFv5M0","WTF are these senators..","The Body Language Guy","","https://www.youtube.com/watch?v=4JEG1OFv5M0"
3479,"scQdi6Ba__k","Trump is building a new wall..","Asmongold TV  ","","https://www.youtube.com/watch?v=scQdi6Ba__k"
3480,"6rXmPdtE0v0","https://www.youtube.com/watch?v=6rXmPdtE0v0","Valuetainment","","https://www.youtube.com/watch?v=6rXmPdtE0v0"
3481,"2Fxc0m3B6xU","Steel Magnolias: Who the hell are you?","Asmongold TV  ","","https://www.youtube.com/watch?v=2Fxc0m3B6xU"
3482,"uEUMVwc4o5U","Bob Ross - Evening&#39;s Peace (Season 19 Episode 12)","Business Basics","","https://www.youtube.com/watch?v=uEUMVwc4o5U"
3483,"c6Gi59la8N4","https://www.youtube.com/watch?v=c6Gi59la8N4","The Pat McAfee Show","","https://www.youtube.com/watch?v=c6Gi59la8N4"
3484,"l-I3Nq2JrHo","https://www.youtube.com/watch?v=l-I3Nq2JrHo","Sky News","","https://www.youtube.com/watch?v=l-I3Nq2JrHo"
3485,"C2SpCXbxcXY","Steel Magnolias Full Movie Fact &amp; Review In English /  Sally Field / Dolly Parton","GBNews","","https://www.youtube.com/watch?v=C2SpCXbxcXY"
3486,"MheCupXHQZs","https://www.youtube.com/watch?v=MheCupXHQZs","Sky News","","https://www.youtube.com/watch?v=MheCupXHQZs"
3487,"K-vX5g7Rmro","Full","PBD Podcast","","https://www.youtube.com/watch?v=K-vX5g7Rmro"
3488,"oE55IgBzxfQ","https://www.youtube.com/watch?v=oE55IgBzxfQ","Times Now","","https://www.youtube.com/watch?v=oE55IgBzxfQ"
3489,"vuzPNnkEgvM","Steel Magnolias (2012) FULL MOVIE","China Observer","","https://www.youtube.com/watch?v=vuzPNnkEgvM"
3490,"KyGBl_U6Rt8","China’s Government Runs Out of Money! Widespread Unpaid Salaries Hit Officials, Teachers, Doctors","China Observer","","https://www.youtube.com/watch?v=KyGBl_U6Rt8"
3491,"BUBiQbOi3R8","Bill Maher Leaves Robert De Niro SPEECHLESS With One Question About Trump","Business Basics","","https://www.youtube.com/watch?v=BUBiQbOi3R8"
3492,"Ou83cK4EISA","Iran SLAMS Trump, Biden’s Cancer BOMBSHELL &amp; FBI&#39;s Epstein SHOCKER | PBD Podcast | Ep. 588","China in Focus - NTD","","https://www.youtube.com/watch?v=Ou83cK4EISA"
3493,"rlQZ3maOpYE","Canada completely caves, drops ALL tariffs against the US","CNN-News18","","https://www.youtube.com/watch?v=rlQZ3maOpYE"
3494,"HnwhfL35z6I","President Trump Makes an Announcement with the Secretary of Defense","Asmongold TV  ","","https://www.youtube.com/watch?v=HnwhfL35z6I"
3495,"bEfjdntFK54","Deadly Silence in China – Cities Are EMPTY, Real Population only 300M","Valuetainment","","https://www.youtube.com/watch?v=bEfjdntFK54"
3496,"sgw48dWzq9Q","Red Pill University | Asmongold Reacts","Forbes Breaking News","","https://www.youtube.com/watch?v=sgw48dWzq9Q"
3497,"4M9aWW5Yi2k","Diddy LOSES It After Justin Bieber Backs Cassie in Court","Business Basics","","https://www.youtube.com/watch?v=4M9aWW5Yi2k"
3498,"c5-xZISsIFY","Bill Maher Reveals TRUTH About Trump","Valuetainment","","https://www.youtube.com/watch?v=c5-xZISsIFY"
3499,"Lnqwak2Zedo","Joe Rogan Reacts to AOC FAILED Interview","Valuetainment","","https://www.youtube.com/watch?v=Lnqwak2Zedo"
3500,"AoonAipLkBU","💸 Two angels from heaven are trying to warn you. they are begging you to hear them. this is their..","Valuetainment","","https://www.youtube.com/watch?v=AoonAipLkBU"
3501,"UMux37m9YnA","💥The Moment of ZELENSKYY and the POPE Meeting! An Emotional Scene in the VATICAN","Asmongold TV  ","","https://www.youtube.com/watch?v=UMux37m9YnA"
3502,"sza4rh1YzsM","You Raise Me Up","Asmongold TV  ","","https://www.youtube.com/watch?v=sza4rh1YzsM"
3503,"VTByzluCtMo","You Raise me Up","Asmongold TV  ","","https://www.youtube.com/watch?v=VTByzluCtMo"
3504,"wt8mBUak-PM","&quot;Ordered To DESTROY 9/11 Data&quot; – Able Danger Whistleblower EXPOSES Classified Intel Deletion Scandal","Associated Press","","https://www.youtube.com/watch?v=wt8mBUak-PM"
3505,"GSoPsdlCc6c","2025 Business Planning - How to Dominate The Next 4 Years","Sky News","","https://www.youtube.com/watch?v=GSoPsdlCc6c"
3506,"B5VxmMDUQQo","Crowd ROARS as Bill Maher GETS TORCHED by GENIUS Conservative","Forbes Breaking News","","https://www.youtube.com/watch?v=B5VxmMDUQQo"
3507,"F_eGs01scHs","Mass Protests Erupt in Xi’an - Bond Scandal Makes Thousands Bankrupted","PBD Podcast","","https://www.youtube.com/watch?v=F_eGs01scHs"
3508,"PFN4ZKVu5Uo","https://www.youtube.com/watch?v=PFN4ZKVu5Uo","Business Basics","","https://www.youtube.com/watch?v=PFN4ZKVu5Uo"
3509,"PIPT-7V_5b8","India’s Brahmos Just Did Something UNBELIEVABLE Against China-Pakistan","Tucker Carlson","","https://www.youtube.com/watch?v=PIPT-7V_5b8"
3510,"NeuRKNKo67U","There’s ‘something going on’ between Trump and Putin we don’t know about | Sir Bill Browder","LiveNOW from FOX","","https://www.youtube.com/watch?v=NeuRKNKo67U"
3511,"xpvuqBkiNgs","How &#39;ignorant&#39; Trump&#39;s China talks put president in &#39;weak position&#39; | David Cay Johnston","MIRROR NOW","","https://www.youtube.com/watch?v=xpvuqBkiNgs"
3512,"y7O6a4i_YgQ","https://www.youtube.com/watch?v=y7O6a4i_YgQ","Asmongold TV  ","","https://www.youtube.com/watch?v=y7O6a4i_YgQ"
3513,"mwm6mUN_nxw","Eps of John 3:23 - 4:20","Ryan Chapman","","https://www.youtube.com/watch?v=mwm6mUN_nxw"
3514,"5cruqVmcc5Y","The Psychology of an Addict – Carl Jung","Ryan Chapman","","https://www.youtube.com/watch?v=5cruqVmcc5Y"
3515,"iu0LuW1Xo1Y","Ex FBI Director threatened to assassinate Trump??","American Thought Leaders - The Epoch Times","","https://www.youtube.com/watch?v=iu0LuW1Xo1Y"
3516,"bZ6HodKDxJE","The Debt Paradox","Mark Moss","","https://www.youtube.com/watch?v=bZ6HodKDxJE"
3517,"VlSP-0nWAGk","EU Strikes Back at China! This Big Country Will Tax Chinese Small Parcels, Temu and Shein Hit Hard","Russell Matthews","","https://www.youtube.com/watch?v=VlSP-0nWAGk"
3518,"1T_98uT1IZs","FASCISM: An In-Depth Explanation","Decoding China","","https://www.youtube.com/watch?v=1T_98uT1IZs"
3519,"WBJg3hjRAZg","Why Are Identity Politics So Intense in the U.S.?","8Ball &amp; MJG - Topic","","https://www.youtube.com/watch?v=WBJg3hjRAZg"
3520,"6wm0sZ_fFwo","FULL: Treasury Secretary Bessent Speaks With CNN&#39;s Jake Tapper After US Loses Last Top Credit Score","8Ball &amp; MJG - Topic","","https://www.youtube.com/watch?v=6wm0sZ_fFwo"
3521,"GKkMUnnc7WQ","BREAKING Trump Approval JUMPS THROUGH THE ROOF as James Comey Taken into Custody!","Zooming In with Simone Gao","","https://www.youtube.com/watch?v=GKkMUnnc7WQ"
3522,"xuikvRA-gb0","LIVE: Trump Shocks World With STUNNING Announcement in Explosive Press Briefing | Russia-Ukraine War","Zooming In with Simone Gao","","https://www.youtube.com/watch?v=xuikvRA-gb0"
3523,"IHAFgSKmRrk","Joe Rogan on Donald Trump Media","Depressed Ginger","","https://www.youtube.com/watch?v=IHAFgSKmRrk"
3524,"jRS9JPt5sdU","Can We Talk","FLAGRANT","","https://www.youtube.com/watch?v=jRS9JPt5sdU"
3525,"8Gl9h5FZdxk","Heaven Can Wait","Business Basics","","https://www.youtube.com/watch?v=8Gl9h5FZdxk"
3526,"wAoq__SQpwk","Chicago","Valuetainment","","https://www.youtube.com/watch?v=wAoq__SQpwk"
3527,"HksLQx6SbMg","Butterflies","Valuetainment","","https://www.youtube.com/watch?v=HksLQx6SbMg"
3528,"Xp_iORAu5q4","Come Together","Valuetainment","","https://www.youtube.com/watch?v=Xp_iORAu5q4"
3529,"XkS0n9n6Uyo","Teddy Swims - Are You Even Real (feat. Givēon) [Official Music Video]","NDTV","","https://www.youtube.com/watch?v=XkS0n9n6Uyo"
3530,"qkCGODZc0Us","Fridayy, Chris Brown - &quot;Don&#39;t Give It Away&quot; (Official Video)","LiveNOW from FOX","","https://www.youtube.com/watch?v=qkCGODZc0Us"
3531,"wc8UEezouyg","Tee Grizzley - IDGAF (feat. Chris Brown &amp; Mariah The Scientist) [Official Video]","NBC News","","https://www.youtube.com/watch?v=wc8UEezouyg"
3532,"5x-d3pabd5o","Jhené Aiko - Sativa ft. Rae Sremmurd","Max Chernov","","https://www.youtube.com/watch?v=5x-d3pabd5o"
3533,"xYtsL9znopI","Khalid &amp; Normani - Love Lies (Official Video)","Mint","","https://www.youtube.com/watch?v=xYtsL9znopI"
3534,"eQWG8BVeryU","Chris Brown - Turn Up the Music (Official Video)","MS NOW","","https://www.youtube.com/watch?v=eQWG8BVeryU"
3535,"awMIbA34MT8","UGK (Underground Kingz) - Int&#39;l Players Anthem (I Choose You) (Director&#39;s Cut) ft. Outkast","Stephen A. Smith","","https://www.youtube.com/watch?v=awMIbA34MT8"
3536,"AS675jcNXe4","Chris Brown - Natural Disaster / Aura (Audio)","Saturday Night Live","","https://www.youtube.com/watch?v=AS675jcNXe4"
3537,"x3bfa3DZ8JM","Khalid - Better (Official Video)","Hindustan Times","","https://www.youtube.com/watch?v=x3bfa3DZ8JM"
3538,"BmLSua7LPR8","Chris Brown - Hope You Do (Official Video)","Fall of Nations","","https://www.youtube.com/watch?v=BmLSua7LPR8"
3539,"50GjhhyfN_Q","H.E.R. - Come Through (Official Video) ft. Chris Brown","Asmongold TV  ","","https://www.youtube.com/watch?v=50GjhhyfN_Q"
3540,"_t0qtSKOpO4","Chris Brown - Sensational (Official Video) ft. Davido, Lojay","Asmongold TV  ","","https://www.youtube.com/watch?v=_t0qtSKOpO4"
3541,"Xv5QTAFiOBM","Chris Brown - Come Together (Audio) ft. H.E.R.","Business Basics","","https://www.youtube.com/watch?v=Xv5QTAFiOBM"
3542,"r7imYeuAfkg","Gary Clark Jr - Come Together [Official Music Video] [Justice League Movie Soundtrack]","China Observer","","https://www.youtube.com/watch?v=r7imYeuAfkg"
3543,"6Nv-rTn9-CI","LIVE NEWS: Deadly storm outbreak, Ukraine-Russia talks, Trump Mideast trip &amp; more | LiveNOW from FOX","Stephen A. Smith","","https://www.youtube.com/watch?v=6Nv-rTn9-CI"
3544,"TqQCAmXa5Cw","LIVE : Jeffrey Sachs UNFILTERED | Sachs Slams Trump,  Compares Him With Mickey Mouse  | US News","Asmongold TV  ","","https://www.youtube.com/watch?v=TqQCAmXa5Cw"
3545,"8JOULysjmlM","Trump: If I didn&#39;t do this, China would have broken apart","Asmongold TV  ","","https://www.youtube.com/watch?v=8JOULysjmlM"
3546,"UMHggekU3Q4","Donald Trump Fires Back at Legendary Singer Bruce Springsteen","China Observer","","https://www.youtube.com/watch?v=UMHggekU3Q4"
3547,"5EdQWRgR67c","Men Are Slowly Giving Up, And Nobody Cares | Asmongold Reacts","China Observer","","https://www.youtube.com/watch?v=5EdQWRgR67c"
3548,"8_xCIxvhpjs","How is this real..","China Observer","","https://www.youtube.com/watch?v=8_xCIxvhpjs"
3549,"n7B7FrOg2SY","Body Language Analysis of Trump and Mohammed Bin Salman&#39;s Handshake","PBD Podcast","","https://www.youtube.com/watch?v=n7B7FrOg2SY"
3550,"NPmRwqqaTN8","A new race war just started..","American Thought Leaders - The Epoch Times","","https://www.youtube.com/watch?v=NPmRwqqaTN8"
3551,"6KfUXpmtprc","Steve Bannon: ‘President Trump will serve a third term’ | FT","China Observer","","https://www.youtube.com/watch?v=6KfUXpmtprc"
3552,"UplwT_a1IT8","DEMOCRACY: Ancient vs. Modern","Decoding China","","https://www.youtube.com/watch?v=UplwT_a1IT8"
3553,"qawdzjkH8Xc","Fake Reality Case Study - 1901 Sindia Shipwreck - (See description below about the end of my video)","China Observer","","https://www.youtube.com/watch?v=qawdzjkH8Xc"
3554,"vVDXok4kkPY","&quot;39% Return AFTER Fees!&quot; - The Secret Fund That DOMINATES Warren Buffett &amp; George Soros","Healing Melody","","https://www.youtube.com/watch?v=vVDXok4kkPY"
3555,"vVDXok4kkPY","&quot;39% Return AFTER Fees!&quot; - The Secret Fund That DOMINATES Warren Buffett &amp; George Soros","China Observer","","https://www.youtube.com/watch?v=vVDXok4kkPY"
3556,"eJHNAXF1TIc","Truce in US–China Trade War: Who Blinked First?","American Thought Leaders - The Epoch Times","","https://www.youtube.com/watch?v=eJHNAXF1TIc"
3557,"_V9IB6abigQ","President Trump Urges Tim Cook to Stop Producing iPhones in India","Depressed Ginger","","https://www.youtube.com/watch?v=_V9IB6abigQ"
3558,"lrBRV3WK2x4","SOCIALISM: An In-Depth Explanation","Tech Chasm","","https://www.youtube.com/watch?v=lrBRV3WK2x4"
3559,"lEiUj6zKB9Y","Update on Trump&#39;s tariff revenue after recent trade deals","Valuetainment","","https://www.youtube.com/watch?v=lEiUj6zKB9Y"
3560,"Nn5hZcWWdmk","LIVE: Trump Approves Missile Deal with Anti-India Turkey I Vantage with Palki Sharma","Quantum of Conscience","","https://www.youtube.com/watch?v=Nn5hZcWWdmk"
3561,"yo7yyDXJriY","President Trump meets business leaders in Abu Dhabi","Business Basics","","https://www.youtube.com/watch?v=yo7yyDXJriY"
3562,"bAOlZckptO8","Watch UAE&#39;s Unique &#39;Hair-Flipping&#39; Dance Welcome For Trump: Abu Dhabi&#39;s Grand Reception In Visuals","Valuetainment","","https://www.youtube.com/watch?v=bAOlZckptO8"
3563,"R8x1TxjfK3U","BREAKING: Trump confirms U.S.-Iran nuclear deal proposal","Valuetainment","","https://www.youtube.com/watch?v=R8x1TxjfK3U"
3564,"nghN2irvN70","President Donald Trump Takes Aim at Taylor Swift - Again | E! News","Valuetainment","","https://www.youtube.com/watch?v=nghN2irvN70"
3565,"XJMlWjfsTTw","Diddy SNAPS After 50 Cent Backs Cassie in Court","China Observer","","https://www.youtube.com/watch?v=XJMlWjfsTTw"
3566,"2Me3JnTM_Fc","India Proves China is Paper Tiger - China&#39;s Troops Get Smoked in First Combat Disaster","Monstercat Silk","","https://www.youtube.com/watch?v=2Me3JnTM_Fc"
3567,"bYeLAFOIXfg","The Ultimate Guide to Fixing Your Life with Stoicism","Asmongold TV  ","","https://www.youtube.com/watch?v=bYeLAFOIXfg"
3568,"n9GRv9CbeYk","A Complete Guide To Becoming Unbeatable (stoicism &amp; miyamoto musashi)","FOX 29 Philadelphia","","https://www.youtube.com/watch?v=n9GRv9CbeYk"
3569,"RRgCskx2a0k","Master Yourself and You Will Master Your Life (philosophy of Miyamoto Musashi)","PBD Podcast","","https://www.youtube.com/watch?v=RRgCskx2a0k"
3570,"dz_AhpK4qTA","Why Letting Go Is the Key to Getting Everything You Want (philosophy guide)","Monstercat Silk","","https://www.youtube.com/watch?v=dz_AhpK4qTA"
3571,"0NfWJgc39_8","https://www.youtube.com/watch?v=0NfWJgc39_8","Monstercat Silk","","https://www.youtube.com/watch?v=0NfWJgc39_8"
3572,"RHrKcLgCw1A","Trump is the content president","Asmongold TV  ","","https://www.youtube.com/watch?v=RHrKcLgCw1A"
3573,"vGWakbxxxuQ","China’s Ultimate Plan Against Trump Leaked, US-China Tariff Deal Is Deception, Larger Conflict Ahead","Firstpost","","https://www.youtube.com/watch?v=vGWakbxxxuQ"
3574,"8C80MDqHKjM","China Faces Total Destruction If It Attacks Taiwan, US Commander Warns: America Will Prevail","Geo News","","https://www.youtube.com/watch?v=8C80MDqHKjM"
3575,"a9EmKLkTH8k","Taiwan’s NEW War Plan TERRIFIES China with “Porcupine Defense”","Decoding China","","https://www.youtube.com/watch?v=a9EmKLkTH8k"
3576,"6NhDVW7lLdU","China&#39;s Plan to ATTACK India &amp; 5 other Nations at Once (Water WAR)","China Observer","","https://www.youtube.com/watch?v=6NhDVW7lLdU"
3577,"CSzSxKSxJDM","Trump&#39;s Middle Eastern Peace Plan is coming together","Asmongold TV  ","","https://www.youtube.com/watch?v=CSzSxKSxJDM"
3578,"_Lq-vxiTalI","Robots, Starlink, Humain, U.S.- Saudi AI Partnership on Trump’s Historic Saudi Arabia Visita","China in Focus - NTD","","https://www.youtube.com/watch?v=_Lq-vxiTalI"
3579,"Rg5-nWYGVhg","Nightmare Unleashed: Unpaid Workers Spark Protests &amp; Riots Across China!","laowhy86","","https://www.youtube.com/watch?v=Rg5-nWYGVhg"
3580,"CP7KpUEP3hg","Why is no one talking about this..","American Thought Leaders - The Epoch Times","","https://www.youtube.com/watch?v=CP7KpUEP3hg"
3581,"0ZdmkIRAEwo","FULL EVENT: Trump And Top Business Leaders Hold Roundtable In Doha, Qatar","Monstercat Silk","","https://www.youtube.com/watch?v=0ZdmkIRAEwo"
3582,"XnNzBhM9j0A","FULL BRIEFING: Marco Rubio Grilled By Reporters About Russia-Ukraine Peace Talks In Turkey","Jordan B Peterson","","https://www.youtube.com/watch?v=XnNzBhM9j0A"
3583,"wWKSubj0ekg","https://www.youtube.com/watch?v=wWKSubj0ekg","Jordan B Peterson","","https://www.youtube.com/watch?v=wWKSubj0ekg"
3584,"JnMUz_NmeMg","“Real Estate Industry is SHAKING”- California Approves State Farm Homeowners Insurance Rate Increase","Business Basics","","https://www.youtube.com/watch?v=JnMUz_NmeMg"
3585,"CY42tfgCeGU","Diddy Trial BOMBSHELLS, Trump DESTROYS Neocons, Putin BAILS On Peace Talks | PBD Podcast | Ep. 587","Monstercat Silk","","https://www.youtube.com/watch?v=CY42tfgCeGU"
3586,"vVWTkJ-rEvo","Lefties Losing It: Trump wins in tariff war against China","Bob Ross","","https://www.youtube.com/watch?v=vVWTkJ-rEvo"
3587,"OSgYXH3Ra7g","Trump welcomed to Qatar with red Cybertrucks and mounted camels","The Trump Report","","https://www.youtube.com/watch?v=OSgYXH3Ra7g"
3588,"nUqZzzZ6d2o","President Trump Participates in a Signing Ceremony and an Exchange of Agreements, May 14, 2025","The Trump Report","","https://www.youtube.com/watch?v=nUqZzzZ6d2o"
3589,"czwIazxoONU","President Trump Participates in a Roundtable with Business Leaders, May 15, 2025","The Trump Report","","https://www.youtube.com/watch?v=czwIazxoONU"
3590,"JeC2wk5P1Qw","US President Donald Trump receives lavish welcome in Qatar | 9 News Australia","The Trump Report","","https://www.youtube.com/watch?v=JeC2wk5P1Qw"
3591,"BLPmY0V-vRM","US President Donald Trump’s unique reaction as he steps out of the Beast at Qatar’s Lusail Palace","The Trump Report","","https://www.youtube.com/watch?v=BLPmY0V-vRM"
3592,"ZFWjK4UpdZ4","President Trump warns Apple, claims India has offered a deal with &quot;no-tariffs&quot;","Business Basics","","https://www.youtube.com/watch?v=ZFWjK4UpdZ4"
3593,"ltsaZ0E1Wqo","Donald Trump Arrives in Qatar","Business Basics","","https://www.youtube.com/watch?v=ltsaZ0E1Wqo"
3594,"w1PRsS4SyUc","Michael Saylor SLAMS The FED For Trying To Destroy The Crypto Market | PBD Podcast | Ep. 267","CNN-News18","","https://www.youtube.com/watch?v=w1PRsS4SyUc"
3595,"49FhysfWX1M","PBD Podcast | EP 128 | Patron Saint of Bitcoin: Michael Saylor","Business Basics","","https://www.youtube.com/watch?v=49FhysfWX1M"
3596,"kDmY1kY4slk","The Father Of Quantitative Easing - Richard Werner | PBD Podcast | Ep. 161","China Observer","","https://www.youtube.com/watch?v=kDmY1kY4slk"
3597,"vGHnf1pWSjk","The Mindset of Winners: Lessons from Kobe Bryant &amp; Michael Jordan by Tim Grover","Caillou - WildBrain","","https://www.youtube.com/watch?v=vGHnf1pWSjk"
3598,"dvBbxbjFRw4","Jordan Peterson - UNCENSORED","China Observer","","https://www.youtube.com/watch?v=dvBbxbjFRw4"
3599,"GSoPsdlCc6c","2025 Business Planning - How to Dominate The Next 4 Years","Business Basics","","https://www.youtube.com/watch?v=GSoPsdlCc6c"
3600,"c3n8f8VLE1w","Donald Trump: The New York Years | That Was The News Then: Episode 20","Business Basics","","https://www.youtube.com/watch?v=c3n8f8VLE1w"
3601,"qKv3jZWXXQ4","Falsifying Joe Biden&#39;s Condition &amp; Escalating Violence in Mexico | May 14, 2025","Cooper Academy","","https://www.youtube.com/watch?v=qKv3jZWXXQ4"
3602,"CwRi5lDqapI","Trump&#39;s &#39;BEST&#39; Day","Business Basics","","https://www.youtube.com/watch?v=CwRi5lDqapI"
3603,"z27kFV8jDWw","Trump Administration&#39;s Best Day, Qatar&#39;s Gift, &amp; Zelenskyy-Putin Meeting | May 12, 2025","Decoding China","","https://www.youtube.com/watch?v=z27kFV8jDWw"
3604,"dsevnyJGCz0","Things are getting worse with Diddy..","Decoding China","","https://www.youtube.com/watch?v=dsevnyJGCz0"
3605,"BkUWLsV_fGw","Gay Man Cheats On His Gay Lover With 13 Year Old Girl!","New Travel Insight","","https://www.youtube.com/watch?v=BkUWLsV_fGw"
3606,"Yodiile1Z7U","A Bigger Bomb Than Tariffs Is Coming! $500B of Exports to the US Can&#39;t Sell, Will Burden 600M Poor","Valuetainment","","https://www.youtube.com/watch?v=Yodiile1Z7U"
3607,"YDvsBbKfLPA","Watch Sky News","Business Basics","","https://www.youtube.com/watch?v=YDvsBbKfLPA"
3608,"F-AVfBzU9Ls","Donald Trump signs deals with Qatar on defence and aviation | Business Live with Darren McCaffrey","Times Now","","https://www.youtube.com/watch?v=F-AVfBzU9Ls"
3609,"DrrhOOpBHbs","Trump In Saudi Arabia LIVE | Crown Prince MBS Hosts State Dinner For US President In At-Turaif","Family Feud","","https://www.youtube.com/watch?v=DrrhOOpBHbs"
3610,"xOgG0VBzUt8","LIVE: Donald Trump Attends Qatari State Dinner","Fox News","","https://www.youtube.com/watch?v=xOgG0VBzUt8"
3611,"dd8cqtZs1kI","What&#39;s Next for U.S.-Canada Relations? Ben Shapiro &amp; Premier Danielle Smith Discuss | PragerU","Stephen A. Smith","","https://www.youtube.com/watch?v=dd8cqtZs1kI"
3612,"yNRjM2dynKI","Trump reveals &#39;most exciting part&#39; of the China deal","Slapped Ham","","https://www.youtube.com/watch?v=yNRjM2dynKI"
3613,"onWg0q0crDE","How Trump Lost His Trade War in 40 Days","ABC News","","https://www.youtube.com/watch?v=onWg0q0crDE"
3614,"5z7N-ldmE8Y","History of Russia-Ukraine Conflict Explained","Occupy Democrats","","https://www.youtube.com/watch?v=5z7N-ldmE8Y"
3615,"yIpbdG4jw50","Pakistan&#39;s Nuclear WAR Warning Explodes in China&#39;s Face after India&#39;s Attack","Access Hollywood","","https://www.youtube.com/watch?v=yIpbdG4jw50"
3616,"xpvuqBkiNgs","How &#39;ignorant&#39; Trump&#39;s China talks put president in &#39;weak position&#39; | David Cay Johnston","Fox News","","https://www.youtube.com/watch?v=xpvuqBkiNgs"
3617,"Vo6HsxhPchg","UK is finally waking up to reality..","ANI News","","https://www.youtube.com/watch?v=Vo6HsxhPchg"
3618,"nNv-IfzZC0s","Ben Shapiro crashes out..","ANI News","","https://www.youtube.com/watch?v=nNv-IfzZC0s"
3619,"liZwjovgllE","“$400 Billion Tariff Tax” - How Smart Entrepreneurs Compete in This Market","Ryan Chapman","","https://www.youtube.com/watch?v=liZwjovgllE"
